,suburb,rooms,type,price,bathroom,car,month,year,average_incidents
14010,Hawthorn East,2,u,420000.0,1.0,1.0,03,2017,1199
14011,Hawthorn East,3,t,1220000.0,2.0,2.0,03,2017,1199
14012,Hawthorn East,2,h,3350000.0,1.0,2.0,03,2017,1199
14013,Hawthorn East,2,u,665500.0,1.0,2.0,03,2017,1199
14014,Hawthorn East,3,h,1865000.0,2.0,2.0,03,2017,1199
14015,Hawthorn East,5,h,1700000.0,3.0,2.0,08,2016,1199
14016,Hawthorn East,3,h,1650000.0,2.0,2.0,08,2016,1199
14017,Hawthorn East,3,h,1615000.0,3.0,4.0,05,2016,1199
14018,Hawthorn East,3,h,1600000.0,2.0,2.0,05,2016,1199
14019,Hawthorn East,3,h,1450000.0,2.0,2.0,05,2016,1199
14020,Hawthorn East,2,u,490000.0,1.0,1.0,11,2016,1199
14021,Hawthorn East,3,t,1110000.0,2.0,2.0,10,2016,1199
14022,Hawthorn East,4,t,1425000.0,2.0,2.0,10,2016,1199
14023,Hawthorn East,4,h,3100000.0,2.0,2.0,09,2016,1199
14024,Hawthorn East,2,u,555000.0,1.0,1.0,09,2016,1199
14025,Hawthorn East,2,u,887000.0,2.0,2.0,09,2016,1199
14026,Hawthorn East,3,h,1700000.0,2.0,1.0,09,2016,1199
14027,Hawthorn East,2,h,1585000.0,1.0,2.0,12,2016,1199
14028,Hawthorn East,3,u,935000.0,2.0,1.0,12,2016,1199
14029,Hawthorn East,2,u,460000.0,1.0,1.0,12,2016,1199
14030,Hawthorn East,4,h,3050000.0,3.0,1.0,03,2017,1199
14031,Hawthorn East,1,u,365000.0,1.0,0.0,11,2016,1199
14032,Hawthorn East,2,u,550000.0,1.0,1.0,11,2016,1199
14033,Hawthorn East,4,h,2800000.0,1.0,2.0,11,2016,1199
14034,Hawthorn East,1,u,320000.0,1.0,1.0,11,2016,1199
14035,Hawthorn East,2,u,573000.0,1.0,1.0,08,2016,1199
14036,Hawthorn East,2,u,680000.0,1.0,1.0,08,2016,1199
14037,Hawthorn East,5,h,2250000.0,2.0,2.0,05,2016,1199
14038,Hawthorn East,4,h,2381000.0,2.0,2.0,10,2016,1199
14039,Hawthorn East,4,t,1738000.0,3.0,2.0,10,2016,1199
14040,Hawthorn East,2,h,1582000.0,2.0,2.0,10,2016,1199
14041,Hawthorn East,3,u,735000.0,1.0,1.0,04,2016,1199
14042,Hawthorn East,4,h,2920000.0,3.0,3.0,04,2016,1199
14043,Hawthorn East,4,h,1920000.0,2.0,2.0,09,2016,1199
14044,Hawthorn East,3,h,1420000.0,1.0,2.0,09,2016,1199
14045,Hawthorn East,2,u,400000.0,1.0,1.0,09,2016,1199
14046,Hawthorn East,3,t,1790000.0,2.0,2.0,09,2016,1199
14047,Hawthorn East,3,h,2100000.0,1.0,2.0,09,2016,1199
14048,Hawthorn East,2,h,1335000.0,1.0,0.0,09,2016,1199
14049,Hawthorn East,3,h,1825000.0,2.0,2.0,09,2016,1199
14050,Hawthorn East,5,h,3210000.0,3.0,4.0,03,2017,1199
14051,Hawthorn East,2,u,840000.0,1.0,1.0,03,2017,1199
14052,Hawthorn East,2,u,705000.0,2.0,1.0,03,2017,1199
14053,Hawthorn East,4,h,3310000.0,2.0,3.0,03,2017,1199
14054,Hawthorn East,5,h,3500000.0,2.0,2.0,06,2016,1199
14055,Hawthorn East,2,u,444000.0,1.0,1.0,06,2016,1199
14056,Hawthorn East,3,h,1538000.0,1.0,2.0,06,2016,1199
14057,Hawthorn East,3,h,1320000.0,2.0,1.0,06,2016,1199
14058,Hawthorn East,3,h,1890000.0,1.0,2.0,06,2016,1199
14059,Hawthorn East,3,t,1240000.0,2.0,2.0,06,2016,1199
14060,Hawthorn East,4,h,2450000.0,2.0,1.0,11,2016,1199
14061,Hawthorn East,3,t,1590000.0,2.0,2.0,11,2016,1199
14062,Hawthorn East,4,h,2450000.0,3.0,2.0,05,2016,1199
14063,Hawthorn East,3,h,3020000.0,2.0,2.0,05,2016,1199
14064,Hawthorn East,3,h,1625000.0,1.0,3.0,05,2016,1199
14065,Hawthorn East,5,h,2775000.0,3.0,2.0,05,2016,1199
14066,Hawthorn East,2,u,568000.0,1.0,1.0,08,2016,1199
14067,Hawthorn East,2,u,706000.0,1.0,1.0,08,2016,1199
14068,Hawthorn East,5,h,2500000.0,3.0,3.0,08,2016,1199
14069,Hawthorn East,4,h,2350000.0,2.0,2.0,08,2016,1199
14070,Hawthorn East,2,h,1385000.0,1.0,2.0,08,2016,1199
14071,Hawthorn East,2,u,655250.0,1.0,1.0,04,2016,1199
14072,Hawthorn East,6,h,1666000.0,2.0,0.0,09,2016,1199
14073,Hawthorn East,1,u,430000.0,1.0,1.0,02,2017,1199
14074,Hawthorn East,3,h,2040000.0,1.0,2.0,06,2016,1199
14075,Hawthorn East,2,u,505000.0,1.0,1.0,06,2016,1199
14076,Hawthorn East,2,u,500000.0,1.0,1.0,11,2016,1199
14077,Hawthorn East,2,u,622000.0,1.0,1.0,11,2016,1199
14078,Hawthorn East,3,h,1650000.0,1.0,1.0,11,2016,1199
14079,Hawthorn East,1,u,371000.0,1.0,0.0,05,2016,1199
14080,Hawthorn East,5,h,1900000.0,3.0,3.0,05,2016,1199
14081,Hawthorn East,3,h,1625000.0,2.0,1.0,05,2016,1199
14082,Hawthorn East,2,u,701000.0,1.0,3.0,05,2016,1199
14083,Hawthorn East,2,h,1100000.0,1.0,2.0,08,2016,1199
14084,Hawthorn East,4,h,2200000.0,2.0,1.0,07,2016,1199
14085,Hawthorn East,3,h,975000.0,1.0,1.0,07,2016,1199
14086,Hawthorn East,5,h,3750000.0,3.0,4.0,05,2017,1199
14087,Hawthorn East,3,u,780000.0,1.0,1.0,04,2017,1199
14088,Hawthorn East,2,u,500000.0,1.0,1.0,04,2017,1199
14089,Hawthorn East,3,t,1264000.0,2.0,2.0,04,2017,1199
14090,Hawthorn East,2,u,1462000.0,2.0,3.0,04,2017,1199
14091,Hawthorn East,1,u,440000.0,1.0,1.0,04,2017,1199
14092,Hawthorn East,3,h,1575000.0,1.0,0.0,05,2017,1199
14093,Hawthorn East,2,h,1320000.0,1.0,3.0,05,2017,1199
14094,Hawthorn East,4,h,3600000.0,3.0,2.0,05,2017,1199
14095,Hawthorn East,4,h,2425000.0,2.0,2.0,05,2017,1199
14096,Hawthorn East,3,h,1890000.0,2.0,2.0,05,2017,1199
14097,Hawthorn East,1,u,400500.0,1.0,1.0,05,2017,1199
14098,Hawthorn East,3,h,1405000.0,2.0,2.0,05,2017,1199
14099,Hawthorn East,3,h,2102000.0,2.0,1.0,05,2017,1199
14100,Hawthorn East,2,u,435000.0,1.0,1.0,05,2017,1199
14101,Hawthorn East,1,u,375000.0,1.0,1.0,05,2017,1199
14102,Hawthorn East,2,u,555000.0,1.0,2.0,04,2017,1199
14103,Hawthorn East,2,u,532000.0,1.0,1.0,04,2017,1199
14104,Hawthorn East,3,h,1875000.0,2.0,1.0,06,2017,1199
14105,Hawthorn East,4,h,2320000.0,2.0,2.0,06,2017,1199
14106,Hawthorn East,3,t,1465000.0,2.0,2.0,06,2017,1199
14107,Hawthorn East,3,h,2225000.0,1.0,2.0,06,2017,1199
14108,Hawthorn East,5,h,2855000.0,3.0,2.0,06,2017,1199
14109,Hawthorn East,4,h,3255000.0,3.0,3.0,06,2017,1199
14110,Hawthorn East,6,h,2200000.0,3.0,3.0,06,2017,1199
14111,Hawthorn East,2,u,802500.0,1.0,2.0,05,2017,1199
14112,Hawthorn East,1,u,441000.0,1.0,0.0,05,2017,1199
14113,Hawthorn East,3,h,2680000.0,2.0,4.0,05,2017,1199
14114,Hawthorn East,2,u,500000.0,1.0,1.0,05,2017,1199
14115,Hawthorn East,2,u,615888.0,1.0,1.0,07,2017,1199
14116,Hawthorn East,1,u,505000.0,1.0,1.0,08,2017,1199
14117,Hawthorn East,2,u,595000.0,1.0,1.0,08,2017,1199
14118,Hawthorn East,1,u,560000.0,1.0,1.0,08,2017,1199
14119,Hawthorn East,3,h,2825000.0,1.0,3.0,08,2017,1199
14120,Hawthorn East,2,u,520000.0,1.0,1.0,07,2017,1199
14121,Hawthorn East,2,u,400000.0,1.0,1.0,07,2017,1199
14122,Hawthorn East,2,u,492000.0,1.0,1.0,09,2017,1199
14123,Hawthorn East,3,h,2710000.0,1.0,3.0,09,2017,1199
14124,Hawthorn East,3,h,1768000.0,2.0,2.0,09,2017,1199
14125,Hawthorn East,4,h,3000000.0,2.0,2.0,09,2017,1199
14126,Hawthorn East,2,u,497000.0,1.0,1.0,09,2017,1199
14127,Hawthorn East,3,t,865000.0,2.0,2.0,08,2017,1199
14128,Hawthorn East,3,h,1805000.0,1.0,2.0,08,2017,1199
14129,Hawthorn East,3,t,1375000.0,2.0,2.0,08,2017,1199
14130,Hawthorn East,2,h,1700000.0,1.0,1.0,08,2017,1199
14131,Hawthorn East,3,h,3600000.0,2.0,2.0,09,2017,1199
14132,Hawthorn East,2,h,1055000.0,1.0,0.0,10,2017,1199
14133,Hawthorn East,2,h,1620000.0,2.0,1.0,10,2017,1199
14134,Hawthorn East,3,h,1500000.0,2.0,2.0,10,2017,1199
14135,Hawthorn East,3,h,1350000.0,1.0,2.0,10,2017,1199
14136,Hawthorn East,4,h,2250000.0,3.0,2.0,11,2017,1199
14137,Hawthorn East,2,h,1090000.0,1.0,1.0,11,2017,1199
14138,Hawthorn East,5,h,3525500.0,3.0,2.0,11,2017,1199
14139,Hawthorn East,4,h,2735000.0,1.0,2.0,11,2017,1199
14140,Hawthorn East,3,h,1870000.0,2.0,2.0,11,2017,1199
14141,Hawthorn East,3,u,1600000.0,2.0,2.0,11,2017,1199
14142,Hawthorn East,4,h,3250000.0,2.0,3.0,11,2017,1199
14143,Hawthorn East,3,h,1450000.0,1.0,3.0,11,2017,1199
14144,Hawthorn East,3,h,1510000.0,2.0,1.0,12,2017,1199
14145,Hawthorn East,3,h,2225000.0,2.0,1.0,12,2017,1199
14146,Hawthorn East,6,h,2425000.0,3.0,2.0,12,2017,1199
14147,Hawthorn East,2,h,1570000.0,1.0,1.0,03,2018,1199
14148,Hawthorn East,4,h,2800000.0,2.0,1.0,02,2018,1199
14149,Hawthorn East,4,h,3575000.0,2.0,2.0,03,2018,1199
14150,Hawthorn East,4,h,3950000.0,3.0,3.0,02,2018,1199
14151,Hawthorn East,3,h,2900000.0,1.0,2.0,02,2018,1199
14152,Hawthorn East,5,h,3789000.0,2.0,2.0,02,2018,1199
14153,Hawthorn East,3,h,1650000.0,2.0,1.0,02,2018,1199
14154,Hawthorn East,3,h,1450000.0,1.0,2.0,02,2018,1199
14155,Heidelberg,2,u,546500.0,1.0,1.0,12,2016,2787
14156,Heidelberg,3,u,620000.0,1.0,1.0,03,2017,2787
14157,Heidelberg,3,h,1220000.0,1.0,1.0,08,2016,2787
14158,Heidelberg,3,t,550000.0,1.0,2.0,08,2016,2787
14159,Heidelberg,2,u,585000.0,2.0,1.0,08,2016,2787
14160,Heidelberg,2,t,705000.0,1.0,1.0,08,2016,2787
14161,Heidelberg,2,u,420000.0,1.0,1.0,11,2016,2787
14162,Heidelberg,3,h,1705000.0,1.0,2.0,09,2016,2787
14163,Heidelberg,2,h,490000.0,1.0,1.0,12,2016,2787
14164,Heidelberg,2,u,579000.0,1.0,2.0,03,2017,2787
14165,Heidelberg,3,h,1110000.0,1.0,2.0,11,2016,2787
14166,Heidelberg,2,u,540000.0,1.0,2.0,11,2016,2787
14167,Heidelberg,3,h,750000.0,1.0,2.0,04,2016,2787
14168,Heidelberg,4,h,1115000.0,4.0,2.0,04,2016,2787
14169,Heidelberg,3,h,1000000.0,2.0,1.0,07,2016,2787
14170,Heidelberg,2,t,595000.0,1.0,1.0,09,2016,2787
14171,Heidelberg,3,u,690000.0,2.0,2.0,03,2017,2787
14172,Heidelberg,5,h,1401000.0,2.0,2.0,11,2016,2787
14173,Heidelberg,3,t,808000.0,2.0,2.0,05,2016,2787
14174,Heidelberg,4,h,1031000.0,1.0,1.0,05,2016,2787
14175,Heidelberg,2,t,600000.0,1.0,2.0,04,2016,2787
14176,Heidelberg,3,h,655000.0,2.0,2.0,04,2016,2787
14177,Heidelberg,3,h,1195000.0,1.0,1.0,09,2016,2787
14178,Heidelberg,3,h,850000.0,2.0,2.0,09,2016,2787
14179,Heidelberg,4,u,830000.0,2.0,2.0,09,2016,2787
14180,Heidelberg,3,h,1076000.0,1.0,2.0,09,2016,2787
14181,Heidelberg,4,h,1362000.0,2.0,2.0,09,2016,2787
14182,Heidelberg,2,t,690000.0,1.0,1.0,02,2017,2787
14183,Heidelberg,3,h,1375000.0,1.0,1.0,02,2017,2787
14184,Heidelberg,3,h,1400000.0,1.0,1.0,11,2016,2787
14185,Heidelberg,2,u,475000.0,1.0,2.0,05,2016,2787
14186,Heidelberg,3,h,1030000.0,3.0,2.0,07,2016,2787
14187,Heidelberg,3,h,1455000.0,1.0,4.0,07,2016,2787
14188,Heidelberg,3,h,1125000.0,1.0,2.0,07,2016,2787
14189,Heidelberg,4,h,1450000.0,3.0,2.0,05,2017,2787
14190,Heidelberg,3,h,1340000.0,2.0,0.0,04,2017,2787
14191,Heidelberg,2,t,630000.0,1.0,1.0,05,2017,2787
14192,Heidelberg,3,h,1271000.0,2.0,2.0,04,2017,2787
14193,Heidelberg,4,u,610000.0,3.0,2.0,04,2017,2787
14194,Heidelberg,4,t,828000.0,2.0,2.0,06,2017,2787
14195,Heidelberg,4,h,1230000.0,1.0,2.0,06,2017,2787
14196,Heidelberg,4,u,915000.0,2.0,2.0,06,2017,2787
14197,Heidelberg,3,t,781000.0,2.0,2.0,06,2017,2787
14198,Heidelberg,2,t,738000.0,1.0,2.0,05,2017,2787
14199,Heidelberg,4,h,1430000.0,2.0,3.0,07,2017,2787
14200,Heidelberg,2,u,534000.0,1.0,1.0,07,2017,2787
14201,Heidelberg,2,u,450000.0,1.0,0.0,08,2017,2787
14202,Heidelberg,3,h,1250000.0,1.0,0.0,08,2017,2787
14203,Heidelberg,3,h,1515000.0,1.0,3.0,07,2017,2787
14204,Heidelberg,3,t,835000.0,2.0,2.0,07,2017,2787
14205,Heidelberg,1,u,325000.0,1.0,1.0,09,2017,2787
14206,Heidelberg,4,h,1420000.0,2.0,2.0,09,2017,2787
14207,Heidelberg,3,t,920000.0,2.0,2.0,08,2017,2787
14208,Heidelberg,2,u,660000.0,1.0,1.0,09,2017,2787
14209,Heidelberg,3,h,985000.0,1.0,2.0,09,2017,2787
14210,Heidelberg,3,h,1325000.0,2.0,2.0,09,2017,2787
14211,Heidelberg,3,t,610000.0,2.0,2.0,08,2017,2787
14212,Heidelberg,3,h,1450000.0,1.0,2.0,10,2017,2787
14213,Heidelberg,4,h,1425000.0,2.0,2.0,10,2017,2787
14214,Heidelberg,4,h,1330000.0,2.0,3.0,10,2017,2787
14215,Heidelberg,4,h,1540000.0,2.0,5.0,11,2017,2787
14216,Heidelberg,4,h,1470000.0,2.0,2.0,11,2017,2787
14217,Heidelberg,3,h,1395000.0,1.0,1.0,11,2017,2787
14218,Heidelberg,3,h,1010000.0,1.0,1.0,11,2017,2787
14219,Heidelberg,3,u,588000.0,1.0,1.0,03,2018,2787
14220,Heidelberg,3,h,856000.0,1.0,1.0,02,2018,2787
14221,Heidelberg,3,h,1270000.0,2.0,2.0,02,2018,2787
14222,Ivanhoe East,5,h,3850000.0,4.0,2.0,12,2016,195
14223,Ivanhoe East,3,h,1605000.0,1.0,1.0,08,2016,195
14224,Ivanhoe East,2,u,470000.0,1.0,1.0,08,2016,195
14225,Ivanhoe East,3,h,2150000.0,2.0,2.0,05,2016,195
14226,Ivanhoe East,4,h,1740000.0,3.0,3.0,11,2016,195
14227,Ivanhoe East,4,h,1660000.0,2.0,2.0,10,2016,195
14228,Ivanhoe East,3,u,1260000.0,2.0,2.0,12,2016,195
14229,Ivanhoe East,4,h,2200000.0,2.0,2.0,11,2016,195
14230,Ivanhoe East,2,u,485000.0,1.0,1.0,08,2016,195
14231,Ivanhoe East,3,h,1651000.0,1.0,1.0,07,2016,195
14232,Ivanhoe East,4,h,1875000.0,3.0,2.0,06,2016,195
14233,Ivanhoe East,5,h,1797000.0,3.0,3.0,05,2016,195
14234,Ivanhoe East,3,t,1050000.0,2.0,1.0,08,2016,195
14235,Ivanhoe East,1,u,405000.0,1.0,1.0,08,2016,195
14236,Ivanhoe East,2,h,2100000.0,1.0,2.0,05,2017,195
14237,Ivanhoe East,5,h,2325000.0,3.0,2.0,05,2017,195
14238,Ivanhoe East,3,h,2400000.0,2.0,2.0,05,2017,195
14239,Ivanhoe East,3,h,1740000.0,1.0,2.0,05,2017,195
14240,Ivanhoe East,3,h,2525000.0,2.0,1.0,06,2017,195
14241,Ivanhoe East,2,u,535000.0,1.0,1.0,06,2017,195
14242,Ivanhoe East,2,h,1853000.0,2.0,2.0,06,2017,195
14243,Ivanhoe East,3,h,1640000.0,1.0,2.0,05,2017,195
14244,Ivanhoe East,2,h,1601000.0,1.0,2.0,07,2017,195
14245,Ivanhoe East,2,u,629000.0,1.0,1.0,09,2017,195
14246,Ivanhoe East,3,h,1535000.0,2.0,1.0,09,2017,195
14247,Ivanhoe East,2,u,860000.0,1.0,1.0,09,2017,195
14248,Ivanhoe East,4,h,2040000.0,2.0,2.0,09,2017,195
14249,Ivanhoe East,3,h,1630000.0,2.0,2.0,08,2017,195
14250,Ivanhoe East,5,h,3350000.0,3.0,2.0,08,2017,195
14251,Ivanhoe East,4,h,2010000.0,2.0,2.0,10,2017,195
14252,Ivanhoe East,3,h,1750000.0,2.0,1.0,10,2017,195
14253,Ivanhoe East,2,h,2365000.0,1.0,1.0,11,2017,195
14254,Ivanhoe East,2,h,1432000.0,1.0,2.0,01,2018,195
14255,Ivanhoe East,2,h,1490000.0,1.0,1.0,03,2018,195
14256,Ivanhoe East,4,h,1930000.0,2.0,2.0,03,2018,195
14257,Jacana,3,h,551000.0,1.0,0.0,03,2017,586
14258,Jacana,3,h,350000.0,1.0,2.0,05,2016,586
14259,Jacana,2,u,280000.0,1.0,1.0,04,2016,586
14260,Jacana,3,h,425000.0,1.0,2.0,04,2016,586
14261,Jacana,3,h,537000.0,1.0,2.0,03,2017,586
14262,Jacana,3,h,600000.0,1.0,2.0,05,2016,586
14263,Jacana,3,h,460000.0,1.0,1.0,09,2016,586
14264,Jacana,3,h,611000.0,1.0,3.0,02,2017,586
14265,Jacana,3,h,495000.0,1.0,2.0,11,2016,586
14266,Jacana,2,h,472500.0,1.0,2.0,05,2016,586
14267,Jacana,3,h,421000.0,1.0,1.0,07,2016,586
14268,Jacana,3,h,485000.0,1.0,2.0,04,2017,586
14269,Jacana,4,h,618000.0,1.0,2.0,05,2017,586
14270,Jacana,4,h,650000.0,1.0,1.0,07,2017,586
14271,Jacana,2,t,390000.0,1.0,1.0,07,2017,586
14272,Jacana,3,h,556000.0,1.0,1.0,06,2017,586
14273,Jacana,3,h,590500.0,1.0,1.0,05,2017,586
14274,Jacana,2,h,575500.0,1.0,1.0,07,2017,586
14275,Jacana,3,h,550000.0,1.0,2.0,08,2017,586
14276,Jacana,3,h,559000.0,1.0,2.0,07,2017,586
14277,Jacana,3,h,528000.0,1.0,3.0,07,2017,586
14278,Jacana,3,h,620500.0,1.0,4.0,07,2017,586
14279,Jacana,3,h,626000.0,1.0,2.0,09,2017,586
14280,Jacana,4,h,650000.0,3.0,1.0,08,2017,586
14281,Jacana,3,t,435000.0,1.0,2.0,08,2017,586
14282,Jacana,3,h,605000.0,1.0,0.0,09,2017,586
14283,Jacana,3,h,570000.0,1.0,0.0,10,2017,586
14284,Jacana,4,h,616000.0,3.0,2.0,10,2017,586
14285,Jacana,3,h,605000.0,1.0,0.0,11,2017,586
14286,Jacana,3,h,455000.0,1.0,1.0,01,2018,586
14287,Jacana,3,h,606000.0,1.0,1.0,12,2017,586
14288,Jacana,2,u,420000.0,1.0,1.0,02,2018,586
14289,Jacana,4,h,600000.0,2.0,4.0,03,2018,586
14290,Jacana,3,h,615000.0,1.0,1.0,03,2018,586
14291,Jacana,3,h,575000.0,1.0,1.0,03,2018,586
14292,Jacana,3,h,480000.0,1.0,1.0,03,2018,586
14293,Jacana,3,h,600000.0,1.0,2.0,02,2018,586
14294,Jacana,4,h,600000.0,1.0,1.0,02,2018,586
14295,Kingsbury,3,u,480000.0,2.0,1.0,12,2016,653
14296,Kingsbury,3,h,980000.0,1.0,1.0,10,2016,653
14297,Kingsbury,5,h,1000000.0,2.0,2.0,02,2017,653
14298,Kingsbury,2,h,731000.0,1.0,0.0,03,2017,653
14299,Kingsbury,4,h,610000.0,1.0,1.0,11,2016,653
14300,Kingsbury,2,u,380000.0,1.0,1.0,02,2017,653
14301,Kingsbury,3,h,690000.0,1.0,2.0,11,2016,653
14302,Kingsbury,3,h,607500.0,2.0,1.0,08,2016,653
14303,Kingsbury,2,h,705500.0,1.0,1.0,07,2016,653
14304,Kingsbury,3,u,488000.0,1.0,1.0,05,2017,653
14305,Kingsbury,4,h,800001.0,1.0,2.0,06,2017,653
14306,Kingsbury,5,h,1250000.0,3.0,2.0,06,2017,653
14307,Kingsbury,3,h,740000.0,1.0,2.0,07,2017,653
14308,Kingsbury,3,h,945000.0,2.0,2.0,10,2017,653
14309,Kingsbury,5,h,794000.0,2.0,3.0,11,2017,653
14310,Kingsbury,3,h,850000.0,1.0,0.0,12,2017,653
14311,Kingsbury,4,h,720000.0,2.0,1.0,02,2018,653
14312,Kingsbury,3,h,725000.0,1.0,1.0,03,2018,653
14313,Kingsbury,3,h,800000.0,1.0,2.0,03,2018,653
14314,Kingsbury,2,h,680000.0,1.0,2.0,02,2018,653
14315,Kingsbury,4,h,830000.0,2.0,2.0,02,2018,653
14316,Kingsville,2,h,677200.0,2.0,1.0,12,2016,287
14317,Kingsville,3,h,1155000.0,2.0,2.0,06,2016,287
14318,Kingsville,3,h,817000.0,1.0,1.0,08,2016,287
14319,Kingsville,3,h,1035000.0,2.0,2.0,08,2016,287
14320,Kingsville,2,h,677500.0,1.0,1.0,05,2016,287
14321,Kingsville,1,h,630000.0,1.0,1.0,12,2016,287
14322,Kingsville,3,h,760000.0,1.0,1.0,12,2016,287
14323,Kingsville,2,h,730000.0,2.0,0.0,11,2016,287
14324,Kingsville,1,h,750000.0,1.0,0.0,10,2016,287
14325,Kingsville,2,u,440000.0,1.0,1.0,10,2016,287
14326,Kingsville,2,h,685000.0,1.0,1.0,09,2016,287
14327,Kingsville,3,h,967500.0,1.0,1.0,03,2017,287
14328,Kingsville,1,u,210000.0,1.0,1.0,03,2017,287
14329,Kingsville,3,h,1340000.0,2.0,0.0,11,2016,287
14330,Kingsville,4,h,925000.0,2.0,1.0,11,2016,287
14331,Kingsville,2,u,270000.0,1.0,1.0,05,2016,287
14332,Kingsville,4,h,1275000.0,2.0,1.0,09,2016,287
14333,Kingsville,3,h,925000.0,1.0,1.0,09,2016,287
14334,Kingsville,4,h,1336000.0,2.0,1.0,07,2016,287
14335,Kingsville,1,u,200000.0,1.0,1.0,07,2016,287
14336,Kingsville,3,h,1190000.0,1.0,1.0,05,2017,287
14337,Kingsville,4,h,1205000.0,1.0,1.0,05,2017,287
14338,Kingsville,3,h,860000.0,1.0,3.0,04,2017,287
14339,Kingsville,3,h,1020000.0,1.0,0.0,07,2017,287
14340,Kingsville,1,u,210000.0,1.0,1.0,07,2017,287
14341,Kingsville,3,h,1180000.0,1.0,1.0,06,2017,287
14342,Kingsville,2,h,735000.0,1.0,1.0,06,2017,287
14343,Kingsville,3,u,570000.0,1.0,1.0,08,2017,287
14344,Kingsville,3,h,900000.0,1.0,1.0,08,2017,287
14345,Kingsville,1,u,216000.0,1.0,1.0,07,2017,287
14346,Kingsville,3,h,1140000.0,1.0,1.0,09,2017,287
14347,Kingsville,3,h,915000.0,2.0,4.0,09,2017,287
14348,Kingsville,3,h,1100000.0,2.0,0.0,09,2017,287
14349,Kingsville,3,u,712000.0,2.0,1.0,09,2017,287
14350,Kingsville,4,h,1140000.0,1.0,0.0,09,2017,287
14351,Kingsville,3,t,740000.0,1.0,1.0,09,2017,287
14352,Kingsville,3,h,1000000.0,2.0,2.0,09,2017,287
14353,Kingsville,3,h,1160000.0,1.0,1.0,10,2017,287
14354,Kingsville,3,h,1180000.0,2.0,0.0,10,2017,287
14355,Kingsville,3,h,1170000.0,2.0,1.0,10,2017,287
14356,Kingsville,4,h,930000.0,1.0,1.0,11,2017,287
14357,Kingsville,3,h,1210000.0,1.0,2.0,01,2018,287
14358,Kingsville,3,h,1250000.0,2.0,1.0,01,2018,287
14359,Kingsville,3,h,1020000.0,1.0,0.0,02,2018,287
14360,Kingsville,2,h,930000.0,1.0,0.0,03,2018,287
14361,Kingsville,4,h,1480000.0,2.0,2.0,03,2018,287
14362,Kingsville,3,h,1196000.0,1.0,0.0,02,2018,287
14363,Murrumbeena,4,t,1100000.0,3.0,2.0,03,2017,649
14364,Murrumbeena,4,h,1500000.0,2.0,1.0,03,2017,649
14365,Murrumbeena,3,h,1470000.0,1.0,2.0,03,2017,649
14366,Murrumbeena,3,t,1160000.0,2.0,2.0,06,2016,649
14367,Murrumbeena,3,t,1100000.0,2.0,2.0,06,2016,649
14368,Murrumbeena,3,h,820000.0,1.0,1.0,06,2016,649
14369,Murrumbeena,2,t,690000.0,1.0,1.0,06,2016,649
14370,Murrumbeena,2,u,740000.0,1.0,1.0,08,2016,649
14371,Murrumbeena,3,u,975000.0,2.0,1.0,05,2016,649
14372,Murrumbeena,3,h,1060000.0,1.0,2.0,05,2016,649
14373,Murrumbeena,2,u,680000.0,1.0,2.0,05,2016,649
14374,Murrumbeena,2,u,825000.0,1.0,1.0,10,2016,649
14375,Murrumbeena,3,h,1430000.0,1.0,2.0,12,2016,649
14376,Murrumbeena,2,h,435000.0,1.0,1.0,11,2016,649
14377,Murrumbeena,3,h,1370000.0,2.0,2.0,11,2016,649
14378,Murrumbeena,2,u,605000.0,2.0,2.0,11,2016,649
14379,Murrumbeena,3,h,1355000.0,1.0,6.0,11,2016,649
14380,Murrumbeena,3,t,785000.0,2.0,2.0,08,2016,649
14381,Murrumbeena,3,h,1420000.0,1.0,1.0,08,2016,649
14382,Murrumbeena,4,h,1610000.0,2.0,2.0,10,2016,649
14383,Murrumbeena,1,u,290000.0,1.0,1.0,10,2016,649
14384,Murrumbeena,2,h,910500.0,1.0,2.0,10,2016,649
14385,Murrumbeena,1,u,331000.0,1.0,1.0,03,2017,649
14386,Murrumbeena,2,h,685000.0,1.0,1.0,03,2017,649
14387,Murrumbeena,1,u,256500.0,1.0,1.0,06,2016,649
14388,Murrumbeena,3,h,1365000.0,2.0,2.0,11,2016,649
14389,Murrumbeena,3,t,860000.0,2.0,2.0,05,2016,649
14390,Murrumbeena,5,h,1300000.0,2.0,2.0,08,2016,649
14391,Murrumbeena,3,u,835000.0,1.0,1.0,08,2016,649
14392,Murrumbeena,2,t,720000.0,2.0,2.0,04,2016,649
14393,Murrumbeena,2,h,861500.0,2.0,1.0,09,2016,649
14394,Murrumbeena,2,u,500000.0,2.0,1.0,09,2016,649
14395,Murrumbeena,4,h,1670000.0,2.0,1.0,09,2016,649
14396,Murrumbeena,4,h,1400000.0,2.0,2.0,02,2017,649
14397,Murrumbeena,2,h,692000.0,1.0,2.0,02,2017,649
14398,Murrumbeena,2,u,603000.0,1.0,1.0,07,2016,649
14399,Murrumbeena,3,h,1076000.0,1.0,1.0,07,2016,649
14400,Murrumbeena,3,h,1100000.0,2.0,2.0,06,2016,649
14401,Murrumbeena,1,u,291000.0,1.0,1.0,06,2016,649
14402,Murrumbeena,4,t,1200000.0,3.0,2.0,11,2016,649
14403,Murrumbeena,3,h,1090000.0,2.0,2.0,11,2016,649
